generation,rank_1,rank_2,swapAccepted
28549000,2,4,0
28550000,2,4,0
28551000,3,4,0
28552000,1,2,0
28553000,1,4,0
28554000,1,4,0
28555000,1,4,0
28556000,2,3,0
28557000,3,4,0
28558000,2,4,0
28559000,1,3,0
28560000,1,2,0
28561000,1,4,0
28562000,1,3,0
28563000,2,3,0
28564000,3,4,0
28565000,1,2,0
28566000,1,4,0
28567000,2,3,0
28568000,2,3,0
28569000,1,3,0
28570000,2,4,0
28571000,3,4,0
28572000,3,4,0
28573000,2,4,0
28574000,1,3,0
28575000,1,3,0
28576000,1,4,0
28577000,3,4,0
28578000,3,4,0
28579000,1,3,0
28580000,1,4,0
28581000,2,4,0
28582000,2,3,0
28583000,1,4,0
28584000,3,4,0
28585000,3,4,0
28586000,2,4,0
28587000,1,4,0
28588000,2,4,0
28589000,1,2,0
28590000,1,3,0
28591000,3,4,0
28592000,1,3,0
28593000,3,4,0
28594000,3,4,0
28595000,2,4,0
28596000,1,2,0
28597000,3,4,0
28598000,1,2,0
28599000,1,3,0
28600000,1,2,0
28601000,3,4,0
28602000,3,4,0
28603000,1,2,0
28604000,2,4,0
28605000,2,3,0
28606000,1,3,0
28607000,2,3,0
28608000,3,4,0
28609000,1,3,0
28610000,1,2,0
28611000,1,3,0
28612000,1,2,0
28613000,1,2,0
28614000,2,4,0
28615000,2,3,0
28616000,1,2,0
28617000,1,2,0
28618000,1,4,0
28619000,1,3,0
28620000,1,4,0
28621000,3,4,0
28622000,2,3,0
28623000,1,3,0
28624000,2,4,0
28625000,3,4,0
28626000,2,4,0
28627000,1,2,0
28628000,2,4,0
28629000,1,2,0
28630000,1,4,0
28631000,1,4,0
28632000,2,3,0
28633000,1,4,0
28634000,3,4,0
28635000,1,3,0
28636000,1,4,0
28637000,2,4,0
28638000,3,4,0
28639000,1,2,0
28640000,1,3,0
28641000,1,4,0
28642000,3,4,0
28643000,1,4,0
28644000,1,3,0
28645000,1,3,0
28646000,1,3,0
28647000,2,3,0
28648000,1,4,0
28649000,2,4,0
28650000,2,4,0
28651000,2,3,0
28652000,1,3,0
28653000,2,4,0
28654000,1,4,0
28655000,1,4,0
28656000,1,3,0
28657000,2,4,0
28658000,1,2,0
28659000,2,4,0
28660000,1,3,0
28661000,2,4,0
28662000,1,2,0
28663000,3,4,0
28664000,2,3,0
28665000,2,4,0
28666000,1,2,0
28667000,2,4,0
28668000,1,3,0
28669000,2,4,0
28670000,2,4,0
28671000,2,4,0
28672000,2,4,0
28673000,3,4,0
28674000,3,4,0
28675000,1,2,0
28676000,1,3,0
28677000,2,4,0
28678000,1,2,0
28679000,1,4,0
28680000,2,4,0
28681000,3,4,0
28682000,1,3,0
28683000,3,4,0
28684000,2,4,0
28685000,1,2,0
28686000,2,4,0
28687000,2,3,0
28688000,1,2,0
28689000,3,4,0
28690000,2,3,0
28691000,1,2,0
28692000,3,4,0
28693000,1,4,0
28694000,1,3,0
28695000,1,3,0
28696000,1,2,0
28697000,2,3,0
28698000,3,4,0
28699000,1,2,0
28700000,1,4,0
28701000,3,4,0
28702000,1,3,0
28703000,2,3,0
28704000,1,2,0
28705000,2,3,0
28706000,3,4,0
28707000,1,3,0
28708000,2,3,0
28709000,1,2,0
28710000,1,2,0
28711000,1,2,0
28712000,2,4,0
28713000,1,3,0
28714000,2,3,0
28715000,2,3,0
28716000,2,3,0
28717000,1,3,0
28718000,1,2,0
28719000,2,4,0
28720000,2,3,0
28721000,1,3,0
28722000,2,4,0
28723000,2,4,0
28724000,1,4,0
28725000,1,4,0
28726000,2,3,0
28727000,1,2,0
28728000,1,4,0
28729000,2,4,0
28730000,1,4,0
28731000,1,4,0
28732000,1,2,0
28733000,2,4,0
28734000,1,3,0
28735000,1,2,0
28736000,1,3,0
28737000,3,4,0
28738000,2,4,0
28739000,1,3,0
28740000,2,3,0
28741000,1,3,0
28742000,1,3,0
28743000,3,4,0
28744000,3,4,0
28745000,2,3,0
28746000,2,3,0
28747000,1,3,0
28748000,1,2,0
28749000,2,3,0
28750000,3,4,0
28751000,2,3,0
28752000,1,3,0
28753000,1,2,0
28754000,2,4,0
28755000,2,3,0
28756000,1,2,0
28757000,1,2,0
28758000,1,4,0
28759000,2,4,0
28760000,1,2,0
28761000,3,4,0
28762000,1,3,0
28763000,2,4,0
28764000,1,4,0
28765000,1,2,0
28766000,1,3,0
28767000,2,4,0
28768000,1,3,0
28769000,1,2,0
28770000,2,3,0
28771000,1,4,0
28772000,1,3,0
28773000,2,3,0
28774000,1,3,0
28775000,1,3,0
28776000,2,4,0
28777000,2,4,0
28778000,1,4,0
28779000,1,4,0
28780000,3,4,0
28781000,2,4,0
28782000,2,4,0
28783000,3,4,0
28784000,3,4,0
28785000,1,2,0
28786000,2,3,0
28787000,3,4,0
28788000,2,4,0
28789000,2,3,0
28790000,1,3,0
28791000,3,4,0
28792000,1,3,0
28793000,2,3,0
28794000,2,4,0
28795000,2,3,0
28796000,2,4,0
28797000,2,4,0
28798000,2,4,0
28799000,1,2,0
28800000,2,4,0
28801000,1,2,0
28802000,1,2,0
28803000,1,3,0
28804000,1,3,0
28805000,2,3,0
28806000,1,4,0
28807000,3,4,0
28808000,1,3,0
28809000,3,4,0
28810000,1,4,0
28811000,2,3,0
28812000,1,2,0
28813000,1,4,0
28814000,3,4,0
28815000,2,3,0
28816000,2,4,0
28817000,2,3,0
28818000,3,4,0
28819000,2,4,0
28820000,2,4,0
28821000,2,4,0
28822000,2,3,0
28823000,1,2,0
28824000,2,3,0
28825000,1,3,0
28826000,1,2,0
28827000,2,3,0
28828000,1,3,0
28829000,1,2,0
28830000,2,3,0
28831000,1,2,0
28832000,1,2,0
28833000,2,3,0
28834000,3,4,0
28835000,1,2,0
28836000,1,2,0
28837000,2,4,0
28838000,2,4,0
28839000,1,3,0
28840000,2,3,0
28841000,1,4,0
28842000,2,3,0
28843000,2,3,0
28844000,2,4,0
28845000,3,4,0
28846000,1,3,0
28847000,1,4,0
28848000,3,4,0
28849000,1,2,0
28850000,2,3,0
28851000,3,4,0
28852000,3,4,0
28853000,3,4,0
28854000,1,2,0
28855000,2,4,0
28856000,1,2,0
28857000,1,3,0
28858000,1,2,0
28859000,1,2,0
28860000,3,4,0
28861000,2,3,0
28862000,2,4,0
28863000,2,3,0
28864000,1,2,0
28865000,2,4,0
28866000,1,3,0
28867000,1,2,0
28868000,1,3,0
28869000,2,4,0
28870000,1,2,0
28871000,1,2,0
28872000,1,3,0
28873000,2,3,0
28874000,1,3,0
28875000,2,3,0
28876000,1,3,0
28877000,1,2,0
28878000,1,4,0
28879000,1,2,0
28880000,1,4,0
28881000,1,4,0
28882000,2,4,0
28883000,1,2,0
28884000,2,3,0
28885000,1,2,0
28886000,1,3,0
28887000,1,4,0
28888000,1,4,0
28889000,2,4,0
28890000,3,4,0
28891000,1,2,0
28892000,2,4,0
28893000,2,4,0
28894000,2,4,0
28895000,3,4,0
28896000,1,4,0
28897000,1,4,0
28898000,1,3,0
28899000,2,4,0
28900000,1,2,0
28901000,1,4,0
28902000,3,4,0
28903000,3,4,0
28904000,2,3,0
28905000,3,4,0
28906000,3,4,0
28907000,1,2,0
28908000,3,4,0
28909000,1,2,0
28910000,1,4,0
28911000,1,3,0
28912000,1,4,0
28913000,3,4,0
28914000,1,2,0
28915000,1,2,0
28916000,1,2,0
28917000,3,4,0
28918000,1,4,0
28919000,2,4,0
28920000,3,4,0
28921000,3,4,0
28922000,2,3,0
28923000,1,3,0
28924000,2,3,0
28925000,1,2,0
28926000,1,2,0
28927000,1,3,0
28928000,3,4,0
28929000,2,4,0
28930000,1,3,0
28931000,2,3,0
28932000,1,4,0
28933000,1,2,0
28934000,1,2,0
28935000,1,4,0
28936000,1,4,0
28937000,3,4,0
28938000,2,4,0
28939000,1,2,0
28940000,3,4,0
28941000,3,4,0
28942000,2,3,0
28943000,2,4,0
28944000,1,4,0
28945000,1,4,0
28946000,3,4,0
28947000,1,3,0
28948000,1,3,0
28949000,1,3,0
28950000,3,4,0
28951000,1,3,0
28952000,3,4,0
28953000,1,2,0
28954000,2,3,0
28955000,2,3,0
28956000,1,2,0
28957000,1,2,0
28958000,1,3,0
28959000,2,3,0
28960000,1,2,0
28961000,2,3,0
28962000,3,4,0
28963000,3,4,0
28964000,1,2,0
28965000,1,4,0
28966000,2,3,0
28967000,1,3,0
28968000,2,3,0
28969000,1,2,0
28970000,2,4,0
28971000,3,4,0
28972000,1,3,0
28973000,3,4,0
28974000,1,3,0
28975000,2,3,0
28976000,2,3,0
28977000,2,4,0
28978000,2,3,0
28979000,1,4,0
28980000,1,4,0
28981000,3,4,0
28982000,2,3,0
28983000,1,4,0
28984000,1,2,0
28985000,2,3,0
28986000,3,4,0
28987000,2,3,0
28988000,1,3,0
28989000,1,4,0
28990000,1,3,0
28991000,3,4,0
28992000,1,4,0
28993000,2,3,0
28994000,1,4,0
28995000,1,2,0
28996000,2,3,0
28997000,1,4,0
28998000,1,3,0
28999000,1,4,0
29000000,1,4,0
29001000,2,3,0
29002000,2,3,0
29003000,3,4,0
29004000,2,3,0
29005000,2,4,0
29006000,2,4,0
29007000,3,4,0
29008000,2,4,0
29009000,3,4,0
29010000,1,3,0
29011000,1,3,0
29012000,1,3,0
29013000,1,2,0
29014000,3,4,0
29015000,2,4,0
29016000,2,3,0
29017000,2,4,0
29018000,1,4,0
29019000,3,4,0
29020000,2,4,0
29021000,2,3,0
29022000,1,4,0
29023000,1,4,0
29024000,1,3,0
29025000,3,4,0
29026000,3,4,0
29027000,1,2,0
29028000,3,4,0
29029000,2,4,0
29030000,1,2,0
29031000,3,4,0
29032000,3,4,0
29033000,1,3,0
29034000,1,2,0
29035000,2,3,0
29036000,1,3,0
29037000,2,4,0
29038000,2,3,0
29039000,2,4,0
29040000,2,3,0
29041000,1,3,0
29042000,1,4,0
29043000,2,3,0
29044000,1,3,0
29045000,3,4,0
29046000,1,2,0
29047000,1,4,0
29048000,1,4,0
29049000,1,3,0
29050000,1,3,0
29051000,2,4,0
29052000,2,4,0
29053000,2,3,0
29054000,2,4,0
29055000,1,4,0
29056000,3,4,0
29057000,1,4,0
29058000,1,4,0
29059000,2,3,0
29060000,2,3,0
29061000,3,4,0
29062000,1,3,0
29063000,2,4,0
29064000,1,3,0
29065000,1,4,0
29066000,3,4,0
29067000,1,2,0
29068000,1,2,0
29069000,1,4,0
29070000,2,3,0
29071000,2,4,0
29072000,2,3,0
29073000,1,4,0
29074000,2,3,0
29075000,1,4,0
29076000,1,3,0
29077000,3,4,0
29078000,1,3,0
29079000,3,4,0
29080000,3,4,0
29081000,2,4,0
29082000,2,3,0
29083000,2,3,0
29084000,2,3,0
29085000,1,4,0
29086000,2,3,0
29087000,2,4,0
29088000,1,2,0
29089000,1,2,0
29090000,1,4,0
29091000,2,3,0
29092000,2,3,0
29093000,1,2,0
29094000,3,4,0
29095000,2,4,0
29096000,2,4,0
29097000,3,4,0
29098000,3,4,0
29099000,2,4,0
29100000,1,4,0
29101000,2,4,0
29102000,1,4,0
29103000,2,4,0
29104000,2,4,0
29105000,1,3,0
29106000,2,3,0
29107000,1,3,0
29108000,1,3,0
29109000,1,3,0
29110000,3,4,0
29111000,1,2,0
29112000,1,3,0
29113000,2,4,0
29114000,2,3,0
29115000,2,4,0
29116000,1,2,0
29117000,3,4,0
29118000,1,3,0
29119000,1,3,0
29120000,1,3,0
29121000,2,4,0
29122000,3,4,0
29123000,1,3,0
29124000,1,3,0
29125000,1,3,0
29126000,1,4,0
29127000,2,4,0
29128000,1,4,0
29129000,3,4,0
29130000,1,3,0
29131000,2,4,0
29132000,3,4,0
29133000,1,3,0
29134000,1,2,0
29135000,1,2,0
29136000,1,4,0
29137000,1,2,0
29138000,2,3,0
29139000,1,2,0
29140000,1,4,0
29141000,1,2,0
29142000,2,3,0
29143000,3,4,0
29144000,1,2,0
29145000,2,3,0
29146000,2,4,0
29147000,1,2,0
29148000,2,3,0
29149000,2,3,0
29150000,2,3,0
29151000,2,3,0
29152000,3,4,0
29153000,1,3,0
29154000,1,2,0
29155000,1,3,0
29156000,2,4,0
29157000,3,4,0
29158000,1,2,0
29159000,1,4,0
29160000,2,4,0
29161000,1,2,0
29162000,3,4,0
29163000,2,4,0
29164000,2,3,0
29165000,1,4,0
29166000,1,3,0
29167000,2,4,0
29168000,1,3,0
29169000,2,3,0
29170000,1,3,0
29171000,2,3,0
29172000,1,3,0
29173000,3,4,0
29174000,1,4,0
29175000,3,4,0
29176000,1,4,0
29177000,1,3,0
29178000,1,2,0
29179000,1,2,0
29180000,3,4,0
29181000,1,4,0
29182000,2,3,0
29183000,3,4,0
29184000,2,3,0
29185000,3,4,0
29186000,1,3,0
29187000,1,2,0
29188000,1,2,0
29189000,1,2,0
29190000,1,2,0
29191000,1,3,0
29192000,1,3,0
29193000,1,4,0
29194000,2,3,0
29195000,1,2,0
29196000,1,3,0
29197000,2,3,0
29198000,2,4,0
29199000,3,4,0
29200000,2,4,0
29201000,2,4,0
29202000,2,4,0
29203000,1,3,0
29204000,2,4,0
29205000,2,3,0
29206000,3,4,0
29207000,1,3,0
29208000,3,4,0
29209000,1,2,0
29210000,1,4,0
29211000,1,4,0
29212000,2,4,0
29213000,3,4,0
29214000,1,4,0
29215000,1,3,0
29216000,2,4,0
29217000,2,3,0
29218000,1,3,0
29219000,1,4,0
29220000,1,3,0
29221000,1,3,0
29222000,1,4,0
29223000,2,3,0
29224000,1,2,0
29225000,1,2,0
29226000,1,4,0
29227000,1,3,0
29228000,3,4,0
29229000,3,4,0
29230000,1,2,0
29231000,2,4,0
29232000,1,4,0
29233000,3,4,0
29234000,1,3,0
29235000,2,3,0
29236000,2,3,0
29237000,3,4,0
29238000,2,4,0
29239000,1,4,0
29240000,1,3,0
29241000,2,3,0
29242000,2,3,0
29243000,1,4,0
29244000,2,4,0
29245000,1,4,0
29246000,2,4,0
29247000,1,3,0
29248000,3,4,0
29249000,1,2,0
29250000,2,3,0
29251000,1,2,0
29252000,1,2,0
29253000,1,2,0
29254000,3,4,0
29255000,1,3,0
29256000,1,2,0
29257000,3,4,0
29258000,1,2,0
29259000,1,3,0
29260000,1,4,0
29261000,3,4,0
29262000,2,3,0
29263000,2,4,0
29264000,1,4,0
29265000,3,4,0
29266000,2,3,0
29267000,1,4,0
29268000,1,2,0
29269000,2,3,0
29270000,2,4,0
29271000,2,4,0
29272000,1,4,0
29273000,2,4,0
29274000,2,4,0
29275000,3,4,0
29276000,1,4,0
29277000,1,2,0
29278000,2,4,0
29279000,1,3,0
29280000,3,4,0
29281000,2,4,0
29282000,1,3,0
29283000,1,3,0
29284000,2,4,0
29285000,2,4,0
29286000,2,4,0
29287000,3,4,0
29288000,3,4,0
29289000,2,3,0
29290000,2,4,0
29291000,1,4,0
29292000,1,2,0
29293000,2,4,0
29294000,3,4,0
29295000,2,3,0
29296000,2,4,0
29297000,1,4,0
29298000,1,3,0
29299000,2,3,0
29300000,1,2,0
29301000,1,2,0
29302000,3,4,0
29303000,2,3,0
29304000,1,3,0
29305000,1,2,0
29306000,2,3,0
29307000,1,4,0
29308000,1,3,0
29309000,3,4,0
29310000,2,3,0
29311000,1,3,0
29312000,1,4,0
29313000,2,4,0
29314000,3,4,0
29315000,1,2,0
29316000,3,4,0
29317000,2,4,0
29318000,1,2,0
29319000,1,3,0
29320000,1,2,0
29321000,1,3,0
29322000,1,3,0
29323000,2,4,0
29324000,2,3,0
29325000,2,4,0
29326000,1,3,0
29327000,1,3,0
29328000,1,2,0
29329000,2,3,0
29330000,3,4,0
29331000,1,3,0
29332000,2,3,0
29333000,3,4,0
29334000,3,4,0
29335000,1,2,0
29336000,2,3,0
29337000,1,3,0
29338000,2,3,0
29339000,3,4,0
29340000,3,4,0
29341000,1,3,0
29342000,3,4,0
29343000,3,4,0
29344000,3,4,0
29345000,3,4,0
29346000,1,2,0
29347000,2,4,0
29348000,1,4,0
29349000,1,4,0
29350000,2,4,0
29351000,1,4,0
29352000,3,4,0
29353000,3,4,0
29354000,3,4,0
29355000,2,3,0
29356000,2,3,0
29357000,2,3,0
29358000,1,3,0
29359000,2,3,0
29360000,1,4,0
29361000,1,3,0
29362000,2,3,0
29363000,1,3,0
29364000,1,2,0
29365000,1,2,0
29366000,1,3,0
29367000,1,2,0
29368000,2,3,0
29369000,1,4,0
29370000,1,3,0
29371000,1,3,0
29372000,3,4,0
29373000,1,2,0
29374000,1,3,0
29375000,3,4,0
29376000,2,3,0
29377000,1,4,0
29378000,1,3,0
29379000,3,4,0
29380000,3,4,0
29381000,1,2,0
29382000,3,4,0
29383000,2,4,0
29384000,3,4,0
29385000,2,3,0
29386000,3,4,0
29387000,1,2,0
29388000,1,4,0
29389000,2,4,0
29390000,1,3,0
29391000,3,4,0
29392000,1,3,0
29393000,1,2,0
29394000,2,4,0
29395000,2,3,0
29396000,2,4,0
29397000,3,4,0
29398000,1,3,0
29399000,3,4,0
29400000,2,4,0
29401000,3,4,0
29402000,2,4,0
29403000,2,3,0
29404000,2,4,0
29405000,1,2,0
29406000,1,3,0
29407000,2,4,0
29408000,2,4,0
29409000,1,3,0
29410000,1,2,0
29411000,1,4,0
29412000,2,4,0
29413000,2,3,0
29414000,2,4,0
29415000,1,4,0
29416000,1,2,0
29417000,1,2,0
29418000,2,3,0
29419000,1,3,0
29420000,3,4,0
29421000,1,3,0
29422000,2,4,0
29423000,2,3,0
29424000,1,2,0
29425000,3,4,0
29426000,2,3,0
29427000,3,4,0
29428000,1,2,0
29429000,1,3,0
29430000,1,2,0
29431000,1,4,0
29432000,2,4,0
29433000,3,4,0
29434000,3,4,0
29435000,1,2,0
29436000,3,4,0
29437000,1,2,0
29438000,1,3,0
29439000,2,4,0
29440000,2,3,0
29441000,1,2,0
29442000,3,4,0
29443000,1,3,0
29444000,1,2,0
29445000,1,3,0
29446000,3,4,0
29447000,1,4,0
29448000,3,4,0
29449000,1,2,0
29450000,2,4,0
29451000,3,4,0
29452000,2,4,0
29453000,2,4,0
29454000,1,3,0
29455000,1,2,0
29456000,2,3,0
29457000,3,4,0
29458000,1,4,0
29459000,1,4,0
29460000,1,2,0
29461000,2,4,0
29462000,3,4,0
29463000,3,4,0
29464000,2,4,0
29465000,1,3,0
29466000,2,3,0
29467000,1,2,0
29468000,1,4,0
29469000,1,2,0
29470000,2,3,0
29471000,3,4,0
29472000,1,3,0
29473000,1,4,0
29474000,2,4,0
29475000,1,3,0
29476000,2,3,0
29477000,2,3,0
29478000,2,3,0
29479000,1,4,0
29480000,2,4,0
29481000,2,3,0
29482000,2,4,0
29483000,1,4,0
29484000,1,4,0
29485000,1,3,0
29486000,1,3,0
29487000,1,2,0
29488000,1,2,0
29489000,2,4,0
29490000,1,3,0
29491000,2,4,0
29492000,3,4,0
29493000,1,3,0
29494000,1,4,0
29495000,1,4,0
29496000,1,3,0
29497000,1,3,0
29498000,1,2,0
29499000,1,3,0
29500000,3,4,0
29501000,2,3,0
29502000,2,3,0
29503000,1,4,0
29504000,3,4,0
29505000,2,3,0
29506000,1,4,0
29507000,3,4,0
29508000,1,4,0
29509000,2,4,0
29510000,1,4,0
29511000,1,4,0
29512000,2,3,0
29513000,1,3,0
29514000,1,2,0
29515000,1,4,0
29516000,1,3,0
29517000,2,3,0
29518000,1,4,0
29519000,1,4,0
29520000,1,2,0
29521000,1,4,0
29522000,2,3,0
29523000,2,4,0
29524000,1,3,0
29525000,1,2,0
29526000,1,2,0
29527000,2,3,0
29528000,1,4,0
29529000,1,3,0
29530000,1,4,0
29531000,3,4,0
29532000,2,4,0
29533000,1,3,0
29534000,2,4,0
29535000,1,4,0
29536000,2,4,0
29537000,2,4,0
29538000,1,3,0
29539000,1,2,0
29540000,2,4,0
29541000,1,4,0
29542000,3,4,0
29543000,2,4,0
29544000,1,4,0
29545000,1,2,0
29546000,1,4,0
29547000,2,4,0
29548000,2,4,0
29549000,2,4,0
29550000,1,4,0
29551000,1,3,0
29552000,1,3,0
29553000,2,4,0
29554000,2,3,0
29555000,1,3,0
29556000,1,3,0
29557000,1,4,0
29558000,1,4,0
29559000,1,3,0
29560000,1,2,0
29561000,1,2,0
29562000,2,4,0
29563000,3,4,0
29564000,1,3,0
29565000,2,3,0
29566000,1,3,0
29567000,3,4,0
29568000,1,2,0
29569000,1,4,0
29570000,1,3,0
29571000,1,2,0
29572000,2,3,0
29573000,2,3,0
29574000,1,2,0
29575000,3,4,0
29576000,2,4,0
29577000,1,2,0
29578000,2,3,0
29579000,1,3,0
29580000,2,3,0
29581000,2,3,0
29582000,2,3,0
29583000,2,4,0
29584000,2,3,0
29585000,2,4,0
29586000,1,3,0
29587000,1,4,0
29588000,1,2,0
29589000,1,2,0
29590000,2,4,0
29591000,1,3,0
29592000,1,3,0
29593000,2,3,0
29594000,3,4,0
29595000,3,4,0
29596000,2,3,0
29597000,2,4,0
29598000,2,4,0
29599000,1,3,0
29600000,1,3,0
29601000,1,4,0
29602000,1,4,0
29603000,1,4,0
29604000,2,3,0
29605000,2,4,0
29606000,3,4,0
29607000,3,4,0
29608000,1,3,0
29609000,1,3,0
29610000,1,4,0
29611000,1,3,0
29612000,1,4,0
29613000,3,4,0
29614000,1,3,0
29615000,2,3,0
29616000,2,4,0
29617000,1,3,0
29618000,2,4,0
29619000,1,2,0
29620000,2,3,0
29621000,1,3,0
29622000,1,4,0
29623000,1,4,0
29624000,3,4,0
29625000,2,3,0
29626000,2,4,0
29627000,1,4,0
29628000,2,4,0
29629000,2,4,0
29630000,2,4,0
29631000,1,2,0
29632000,3,4,0
29633000,1,4,0
29634000,1,2,0
29635000,1,2,0
29636000,2,3,0
29637000,1,3,0
29638000,2,4,0
29639000,1,4,0
29640000,1,4,0
29641000,3,4,0
29642000,1,3,0
29643000,2,3,0
29644000,1,2,0
29645000,1,4,0
29646000,1,4,0
29647000,2,4,0
29648000,2,4,0
29649000,1,4,0
29650000,2,4,0
29651000,1,4,0
29652000,2,4,0
29653000,3,4,0
29654000,1,4,0
29655000,3,4,0
29656000,2,4,0
29657000,1,2,0
29658000,2,4,0
29659000,1,2,0
29660000,2,4,0
29661000,1,4,0
29662000,1,4,0
29663000,1,3,0
29664000,1,4,0
29665000,2,3,0
29666000,1,3,0
29667000,1,3,0
29668000,3,4,0
29669000,2,4,0
29670000,1,2,0
29671000,1,3,0
29672000,1,3,0
29673000,1,3,0
29674000,3,4,0
29675000,1,2,0
29676000,1,4,0
29677000,2,4,0
29678000,3,4,0
29679000,1,4,0
29680000,2,4,0
29681000,1,4,0
29682000,1,4,0
29683000,1,3,0
29684000,1,2,0
29685000,2,3,0
29686000,3,4,0
29687000,1,2,0
29688000,1,4,0
29689000,1,4,0
29690000,1,3,0
29691000,1,4,0
29692000,1,4,0
29693000,3,4,0
29694000,1,4,0
29695000,2,4,0
29696000,2,3,0
29697000,1,3,0
29698000,3,4,0
29699000,2,3,0
29700000,1,2,0
29701000,1,4,0
29702000,2,4,0
29703000,1,2,0
29704000,1,4,0
29705000,1,2,0
29706000,1,2,0
29707000,1,4,0
29708000,3,4,0
29709000,3,4,0
29710000,1,3,0
29711000,1,3,0
29712000,1,3,0
29713000,1,4,0
29714000,1,4,0
29715000,3,4,0
29716000,1,3,0
29717000,1,2,0
29718000,1,4,0
29719000,2,4,0
29720000,2,3,0
29721000,1,3,0
29722000,3,4,0
29723000,2,4,0
29724000,3,4,0
29725000,2,3,0
29726000,1,3,0
29727000,1,3,0
29728000,1,2,0
29729000,2,3,0
29730000,1,4,0
29731000,3,4,0
29732000,1,3,0
29733000,2,4,0
29734000,3,4,0
29735000,1,3,0
29736000,1,3,0
29737000,2,3,0
29738000,1,3,0
29739000,1,4,0
29740000,1,3,0
29741000,1,4,0
29742000,1,4,0
29743000,1,4,0
29744000,3,4,0
29745000,1,4,0
29746000,1,4,0
29747000,2,4,0
29748000,1,3,0
29749000,1,2,0
29750000,2,4,0
29751000,1,2,0
29752000,1,3,0
29753000,2,3,0
29754000,1,2,0
29755000,2,3,0
29756000,2,4,0
29757000,3,4,0
29758000,1,2,0
29759000,1,3,0
29760000,1,2,0
29761000,1,2,0
29762000,1,4,0
29763000,1,3,0
29764000,1,3,0
29765000,1,4,0
29766000,1,4,0
29767000,2,4,0
29768000,3,4,0
29769000,2,4,0
29770000,1,2,0
29771000,1,2,0
29772000,1,3,0
29773000,2,3,0
29774000,1,4,0
29775000,1,4,0
29776000,1,2,0
29777000,1,2,0
29778000,3,4,0
29779000,2,3,0
29780000,1,3,0
29781000,1,4,0
29782000,2,4,0
29783000,1,4,0
29784000,2,3,0
29785000,1,3,0
29786000,1,2,0
29787000,2,4,0
29788000,1,4,0
29789000,1,2,0
29790000,1,4,0
29791000,2,4,0
29792000,1,4,0
29793000,1,3,0
29794000,1,2,0
29795000,1,3,0
29796000,2,3,0
29797000,1,3,0
29798000,3,4,0
29799000,1,3,0
29800000,1,2,0
29801000,2,4,0
29802000,1,2,0
29803000,3,4,0
29804000,2,3,0
29805000,1,4,0
29806000,1,2,0
29807000,1,2,0
29808000,2,3,0
29809000,2,4,0
29810000,1,3,0
29811000,2,4,0
29812000,1,2,0
29813000,2,3,0
29814000,2,3,0
29815000,2,4,0
29816000,1,4,0
29817000,1,4,0
29818000,1,3,0
29819000,3,4,0
29820000,1,4,0
29821000,3,4,0
29822000,2,4,0
29823000,1,2,0
29824000,3,4,0
29825000,2,4,0
29826000,1,4,0
29827000,2,4,0
29828000,2,3,0
29829000,1,3,0
29830000,1,2,0
29831000,2,3,0
29832000,2,3,0
29833000,2,3,0
29834000,2,3,0
29835000,1,2,0
29836000,1,3,0
29837000,1,3,0
29838000,3,4,0
29839000,3,4,0
29840000,2,3,0
29841000,1,3,0
29842000,1,4,0
29843000,3,4,0
29844000,1,2,0
29845000,1,2,0
29846000,2,4,0
29847000,1,4,0
29848000,1,3,0
29849000,3,4,0
29850000,3,4,0
29851000,3,4,0
29852000,1,4,0
29853000,1,4,0
29854000,2,4,0
29855000,2,4,0
29856000,1,4,0
29857000,3,4,0
29858000,2,3,0
29859000,2,4,0
29860000,1,2,0
29861000,1,2,0
29862000,2,4,0
29863000,1,3,0
29864000,3,4,0
29865000,1,4,0
29866000,1,3,0
29867000,2,3,0
29868000,1,3,0
29869000,2,3,0
29870000,1,2,0
29871000,2,4,0
29872000,1,4,0
29873000,1,2,0
29874000,2,3,0
29875000,1,4,0
29876000,1,3,0
29877000,1,3,0
29878000,2,4,0
29879000,1,4,0
29880000,1,4,0
29881000,1,2,0
29882000,2,4,0
29883000,1,2,0
29884000,3,4,0
29885000,1,2,0
29886000,1,4,0
29887000,2,3,0
29888000,1,3,0
29889000,1,3,0
29890000,1,2,0
29891000,2,3,0
29892000,1,3,0
29893000,1,4,0
29894000,2,3,0
29895000,2,3,0
29896000,1,2,0
29897000,2,4,0
29898000,2,3,0
29899000,2,4,0
29900000,1,4,0
29901000,1,3,0
29902000,1,3,0
29903000,1,4,0
29904000,1,3,0
29905000,1,4,0
29906000,1,3,0
29907000,1,3,0
29908000,3,4,0
29909000,1,3,0
29910000,1,3,0
29911000,1,4,0
29912000,2,4,0
29913000,1,2,0
29914000,2,3,0
29915000,1,2,0
29916000,1,4,0
29917000,2,4,0
29918000,3,4,0
29919000,3,4,0
29920000,2,4,0
29921000,1,4,0
29922000,1,3,0
29923000,2,3,0
29924000,1,4,0
29925000,1,2,0
29926000,2,4,0
29927000,1,3,0
29928000,1,3,0
29929000,2,4,0
29930000,1,2,0
29931000,3,4,0
29932000,1,3,0
29933000,1,3,0
29934000,2,3,0
29935000,2,3,0
29936000,1,3,0
29937000,2,4,0
29938000,2,3,0
29939000,1,3,0
29940000,3,4,0
29941000,1,2,0
29942000,3,4,0
29943000,3,4,0
29944000,3,4,0
29945000,1,2,0
29946000,3,4,0
